"id","plaats_in_bron","plaats","start","eind","aantal","geonames","kloekeCode"
58320,"Ternaate","Ternaard",1789,1789,1,"http://sws.geonames.org/2746424","B010p"
58503,"Halsteen","Halsteren",1766,1766,1,"http://sws.geonames.org/2754922","I078p"
58609,"Reijssen","Rijssen",1737,1737,1,"http://sws.geonames.org/2748083","G197p"
58712,"Jutvaas","Jutphaas",1762,1762,1,"http://sws.geonames.org/2753174","E223p"
58733,"Rincom","Renkum",1736,1736,1,"http://sws.geonames.org/2748236","L014p"
58740,"Midwolde","Midwolde",1735,1735,1,"http://sws.geonames.org/2750830","C105p"
58843,"Slijkenburg","Slijkenburg",1736,1736,1,"http://sws.geonames.org/2747163","F052a"
58990,"Calandsoog","Callantsoog",1730,1730,1,"http://sws.geonames.org/2758027","E006p"
59136,"Nordwalde","Noordwolde",1737,1737,1,"http://sws.geonames.org/2749807","F047p"
59156,"Dojewaard","Dodewaard",1761,1761,1,"http://sws.geonames.org/2756777","L052p"
59196,"Niehoff","Niehove",1733,1733,1,"http://sws.geonames.org/2750391","C063a"
59434,"Lammerschagen","Lambertschaag",1736,1736,1,"http://sws.geonames.org/2752000","E030q"
59441,"Rijnsaterwouw","Rijnsaterwoude",1745,1745,1,"http://sws.geonames.org/2748106","E142p"
59460,"Schiermonkoog","Schiermonnikoog",1750,1750,1,"http://sws.geonames.org/2747591","B004p"
59517,"Slijk ewijk","Slijk-Ewijk",1736,1736,1,"http://sws.geonames.org/2747162","L062a"
59525,"Delsem","Dalfsen",1766,1766,1,"http://sws.geonames.org/2757850","F098p"
59707,"Venes","Wijdenes",1789,1789,1,"http://sws.geonames.org/2744498","E060p"
59757,"Tupbergen","Tubbergen",1731,1731,1,"http://sws.geonames.org/2746133","G174p"
60006,"Mastenbroek","Mastenbroek",1785,1785,1,"http://sws.geonames.org/2751106","F094p"
60084,"Weijland","Weijland",1781,1781,1,"http://sws.geonames.org/2744887",""
60123,"Hienen","Hien",1786,1786,1,"http://sws.geonames.org/2754099","L059p"
60175,"Egtenhogeveen","Hoogeveen",1789,1789,1,"http://sws.geonames.org/2753719","G074p"
60194,"Zuijdlare","Zuidlaren",1720,1720,1,"http://sws.geonames.org/2743680","C155p"
60299,"Mastrick","Maastricht",1788,1788,1,"http://sws.geonames.org/2751283","Q095p"
60331,"Scharendijke","Scharendijke",1793,1793,1,"http://sws.geonames.org/2747680","I035a"
60433,"Neuzen","Terneuzen",1786,1786,1,"http://sws.geonames.org/2746420","I112p"
60535,"Schalkwijck","Schalkwijk",1719,1719,1,"http://sws.geonames.org/2747703","K037p"
60910,"Termunterzijl","Termunterzijl",1737,1737,1,"http://sws.geonames.org/2746426",""
60989,"Weidum","Weidum",1738,1738,1,"http://sws.geonames.org/2744891","B085p"
61033,"Vollenhoff","Vollenhove",1740,1740,1,"http://sws.geonames.org/2745333","F066p"
61037,"Augustinisga","Augustinusga",1740,1740,1,"http://sws.geonames.org/2759611","B067p"
61133,"Langweert","Langweer",1734,1734,1,"http://sws.geonames.org/2751888","F004p"
61225,"Boven carspel","Bovenkarspel",1745,1745,1,"http://sws.geonames.org/2758498","E039p"
61241,"Besterswaag","Beetsterzwaag",1745,1745,1,"http://sws.geonames.org/2759275","B123p"
61243,"Schiphorst","De Schiphorst",1745,1745,1,"http://sws.geonames.org/2747541",""
61462,"Berlicum","Berlicum",1746,1746,1,"http://sws.geonames.org/2759059","L147p"
61686,"Boven karspel","Bovenkarspel",1764,1764,1,"http://sws.geonames.org/2758498","E039p"
61750,"Gies in drente","Gees",1756,1756,1,"http://sws.geonames.org/2755664","G077a"
61754,"Windschoten","Winschoten",1756,1756,1,"http://sws.geonames.org/2744344","C161p"
61883,"Amerika","Amerika",1785,1785,1,"http://sws.geonames.org/2759830",""
61956,"Koog aan de zaan","Koog aan de Zaan",1793,1793,1,"http://sws.geonames.org/2752476","E085p"
62071,"Denekam","Denekamp",1760,1760,1,"http://sws.geonames.org/2757232","G182p"
62168,"De Elft","De Elft",1785,1785,1,"http://sws.geonames.org/2757663",""
62255,"Oosthuijs","Oosthuizen",1773,1773,1,"http://sws.geonames.org/2749366","E074p"
62294,"Ouderkerk in zeeland","Ouwerkerk",1767,1767,1,"http://sws.geonames.org/2748876","I050p"
62406,"Wollenhove","Vollenhove",1767,1767,1,"http://sws.geonames.org/2745333","F066p"
62413,"Overlangbroek","Overlangbroek",1767,1767,1,"http://sws.geonames.org/2748835","L001q"
62641,"Bourculo","Borculo",1774,1774,1,"http://sws.geonames.org/2758626","G252p"
62843,"Gramsberge","Gramsbergen",1778,1778,1,"http://sws.geonames.org/2755371","G094p"
62856,"Millinge","Millingen",1778,1778,1,"http://sws.geonames.org/2750798",""
63193,"IJsselmuijden","IJsselmuiden",1769,1769,1,"http://sws.geonames.org/2753358","F089p"
63240,"Kolhoorn","Kolhorn",1763,1763,1,"http://sws.geonames.org/2752531","E011p"
63361,"Rome","Rome",1771,1771,1,"http://sws.geonames.org/2747972",""
63466,"Agteveld","Achterveld",1779,1779,1,"http://sws.geonames.org/2759995","F170d"
63538,"Haaksbergen","Haaksbergen",1780,1780,1,"http://sws.geonames.org/2755030","G257p"
63636,"Straat","Straat",1758,1758,1,"http://sws.geonames.org/2746636",""
63739,"Leijmuiden","Leimuiden",1768,1768,1,"http://sws.geonames.org/2751750","E141p"
63788,"Grole","Groenlo",1783,1783,1,"http://sws.geonames.org/2755281","G280p"
63869,"Heerveen","Heerenveen",1787,1787,1,"http://sws.geonames.org/2754669","F013p"
63879,"Dalssen","Dalfsen",1793,1793,1,"http://sws.geonames.org/2757850","F098p"
63893,"Middelhornis","Middelharnis",1787,1787,1,"http://sws.geonames.org/2750884","I025p"
64085,"Beringen","Beringe",1750,1750,1,"http://sws.geonames.org/2759097","L265c"
64254,"Roomunt","Roermond",1751,1751,1,"http://sws.geonames.org/2748000","L329p"
64366,"Pauluspolder","Pauluspolder",1779,1779,1,"http://sws.geonames.org/2748694","I141b"
64480,"Simpelveld","Simpelveld",1778,1778,1,"http://sws.geonames.org/2747312","Q116p"
64523,"Hilvarenbeek","Hilvarenbeek",1780,1780,1,"http://sws.geonames.org/2754066","K197p"
64538,"Eewijk","Ewijk",1780,1780,1,"http://sws.geonames.org/2755956","L064p"
64668,"Berghom","Burgum",1776,1776,1,"http://sws.geonames.org/2759103","B062p"
64964,"Faas","Vaassen",1775,1775,1,"http://sws.geonames.org/2745892","F129p"
65048,"Goringem","Gorinchem",1776,1776,1,"http://sws.geonames.org/2755434","K099p"
65150,"Schaesberg","Schaesberg",1775,1775,1,"http://sws.geonames.org/2747727","Q118p"
65254,"Bisschop","Bisschop",1775,1775,1,"http://sws.geonames.org/2758891",""
65315,"Kleeberg","Kleeberg",1775,1775,1,"http://sws.geonames.org/2752796",""
65569,"Jabeek","Jabeek",1775,1775,1,"http://sws.geonames.org/2753293","Q028p"
65719,"Kruiningen","Kruiningen",1783,1783,1,"http://sws.geonames.org/2752213","I099p"
65796,"Feggel","Veghel",1773,1773,1,"http://sws.geonames.org/2745726","L180p"
65843,"Oudelande","Oudelande",1784,1784,1,"http://sws.geonames.org/2749086","I113p"
65851,"Maasbracht","Maasbracht",1784,1784,1,"http://sws.geonames.org/2751303","L377p"
65880,"Wensterswijk","Winterswijk",1784,1784,1,"http://sws.geonames.org/2744332","M013p"
66098,"Wael","De Waal",1784,1784,1,"http://sws.geonames.org/2756962","A009p"
66138,"Dikkenberg","Dikkenberg",1778,1778,1,"http://sws.geonames.org/2756815",""
66287,"Eijsendoorn","IJzendoorn",1783,1783,1,"http://sws.geonames.org/2753347","L050p"
66335,"Nieuwedorp","Nieuwe-Niedorp",1770,1770,1,"http://sws.geonames.org/2750278","E024p"
66613,"Blerik","Blerick",1772,1772,1,"http://sws.geonames.org/2758831","L269p"
66634,"Heure","Heure",1748,1748,1,"http://sws.geonames.org/2754141",""
66803,"Blesgraaf","Bleskensgraaf",1778,1778,1,"http://sws.geonames.org/2758825","K060p"
66881,"Winde","Winde",1772,1772,1,"http://sws.geonames.org/2744363",""
66929,"Bekberge","Beekbergen",1771,1771,1,"http://sws.geonames.org/2759342","F174p"
67594,"Halm in vriesland","Hallum",1701,1701,1,"http://sws.geonames.org/2754930","B023p"
67742,"Noordstraat","Noordstraat",1781,1781,1,"http://sws.geonames.org/2749824",""
67808,"Langenstraat","Langstraat",1788,1788,1,"http://sws.geonames.org/2751891",""
67832,"Arnmuijden","Arnemuiden",1787,1787,1,"http://sws.geonames.org/2759664","I085p"
67881,"Burghuijs","Berghuizen",1786,1786,1,"http://sws.geonames.org/2759119",""
67885,"Vlijme","Vlijmen",1786,1786,1,"http://sws.geonames.org/2745396","K147p"
67949,"Stork","Stork",1787,1787,1,"http://sws.geonames.org/2746652",""
68063,"Broek op langendijk","Broek op Langedijk",1727,1727,1,"http://sws.geonames.org/2758245","E023p"
68136,"Veendaal","Veenendaal",1783,1783,1,"http://sws.geonames.org/2745774","F191p"
68174,"Beetbergen","Beekbergen",1790,1790,1,"http://sws.geonames.org/2759342","F174p"
68250,"Holfert","Holwerd",1704,1704,1,"http://sws.geonames.org/2753852","B009p"
68257,"Monickedam","Monnickendam",1714,1714,1,"http://sws.geonames.org/2750641","E091p"
68271,"Hatlingen","Harlingen",1786,1786,1,"http://sws.geonames.org/2754817","B045p"
68281,"Goringhem","Gorinchem",1703,1703,1,"http://sws.geonames.org/2755434","K099p"
68491,"Neijziel","Niezijl",1790,1790,1,"http://sws.geonames.org/2750110","C066p"
68828,"Vollenhoeff","Vollenhove",1710,1710,1,"http://sws.geonames.org/2745333","F066p"
69016,"Graeft","Graft",1662,1662,1,"http://sws.geonames.org/2755375","E068p"
69061,"Oosterkerk","Wolphaartsdijk",1792,1792,1,"http://sws.geonames.org/2744199","I067q"
69185,"Nikerck","Nijkerk",1706,1706,1,"http://sws.geonames.org/2750065","F142p"
69388,"Devente","Deventer",1706,1706,1,"http://sws.geonames.org/2756987","F133p"
69469,"Schedam","Schiedam",1793,1793,1,"http://sws.geonames.org/2747596","K003p"
69598,"Dennekamp","Denekamp",1786,1786,1,"http://sws.geonames.org/2757232","G182p"
69611,"Heveskes","Heveskes",1794,1794,1,"http://sws.geonames.org/2754114","C082p"
69654,"Gripskercken","Grijpskerk",1662,1662,1,"http://sws.geonames.org/2755317","B042p"
69682,"Merkelbeek","Merkelbeek",1784,1784,1,"http://sws.geonames.org/2750938","Q034p"
69710,"Hollem","Hollum",1710,1710,1,"http://sws.geonames.org/2753887","B001a"
69771,"Nukoop","Nieuwkoop",1708,1708,1,"http://sws.geonames.org/2750187","E177p"
69786,"Rothenbach","Rothenbach",1788,1788,1,"http://sws.geonames.org/2747899",""
69893,"Draghten","Drachten",1701,1701,1,"http://sws.geonames.org/2756644","B099p"
70034,"Capelle aan de ijsel","Capelle aan den IJssel",1786,1786,1,"http://sws.geonames.org/2758012","K011p"
70127,"Slabroek","Slabroek",1700,1700,1,"http://sws.geonames.org/2747195",""
70178,"Gouwe","Gouwe",1700,1700,1,"http://sws.geonames.org/2755397","E026z"
70217,"Benscop","Benschop",1700,1700,1,"http://sws.geonames.org/2759186","E220p"
70306,"Poppendamme","Poppendamme",1702,1702,1,"http://sws.geonames.org/2748493",""
70331,"Ameije","Ameide",1702,1702,1,"http://sws.geonames.org/2759849","K027p"
70367,"Baenburg","Baambrugge",1702,1702,1,"http://sws.geonames.org/2759572","E152p"
70396,"Venne","Venne",1702,1702,1,"http://sws.geonames.org/2745639",""
70527,"Aamlant","Ameland",1703,1703,1,"http://sws.geonames.org/2759846",""
70528,"Geldermalsum","Geldermalsen",1703,1703,1,"http://sws.geonames.org/2755633","K080p"
70529,"Meijdreght","Mijdrecht",1704,1704,1,"http://sws.geonames.org/2750815","E149p"
70776,"Harwijne","Herwijnen",1705,1705,1,"http://sws.geonames.org/2754318","K104a"
70829,"Otmars","Ootmarsum",1705,1705,1,"http://sws.geonames.org/2749317","G177p"
70855,"Liwaerden","Leeuwarden",1706,1706,1,"http://sws.geonames.org/2751792","B056p"
70966,"Geldermalse","Geldermalsen",1707,1707,1,"http://sws.geonames.org/2755633","K080p"
71061,"Stavren","Stavoren",1739,1739,1,"http://sws.geonames.org/2746816","F026p"
71100,"Veghel","Veghel",1739,1739,1,"http://sws.geonames.org/2745726","L180p"
71114,"Dodewaard","Dodewaard",1739,1739,1,"http://sws.geonames.org/2756777","L052p"
71284,"Risse","Rijssen",1739,1739,1,"http://sws.geonames.org/2748083","G197p"
71405,"Bunschoote","Bunschoten",1740,1740,1,"http://sws.geonames.org/2758104","F139p"
71562,"Havelde","Havelte",1741,1741,1,"http://sws.geonames.org/2754752","F063p"
71572,"Doetinchem","Doetinchem",1741,1741,1,"http://sws.geonames.org/2756767","L037p"
71647,"Overmeere","Overmeer",1741,1741,1,"http://sws.geonames.org/2748828",""
71671,"Dordregh","Dordrecht",1739,1739,1,"http://sws.geonames.org/2756669","K094p"
71685,"Barsbeek","Barsbeek",1739,1739,1,"http://sws.geonames.org/2759398","F082p"
71751,"Honthem","Honthem",1740,1740,1,"http://sws.geonames.org/2753802","Q193b"
71977,"Buer","Boer",1743,1743,1,"http://sws.geonames.org/2758747","B047a"
72039,"Moercapelle","Moerkapelle",1743,1743,1,"http://sws.geonames.org/2750764","E203p"
72400,"Walewijk","Waalwijk",1742,1742,1,"http://sws.geonames.org/2745123","K141p"
72486,"Hael","Haelen",1742,1742,1,"http://sws.geonames.org/2754975","L322p"
72592,"Koevorden","Coevorden",1743,1743,1,"http://sws.geonames.org/2757937","G095p"
72637,"Oosterik","Oosterik",1744,1744,1,"http://sws.geonames.org/2749445",""
72755,"Olderen","Ulrum",1745,1745,1,"http://sws.geonames.org/2745944","B016p"
72829,"Terhorst","Terhorst",1734,1734,1,"http://sws.geonames.org/2746445",""
72917,"Munt","Termunten",1734,1734,1,"http://sws.geonames.org/2746428","C087p"
72973,"Driell","Driel",1734,1734,1,"http://sws.geonames.org/2756591","L022p"
73046,"Teteringen","Teteringen",1734,1734,1,"http://sws.geonames.org/2746389","K159p"
73078,"Wolphaartsdijk","Wolphaartsdijk",1735,1735,1,"http://sws.geonames.org/2744199","I067q"
73140,"Bolswerd","Bolsward",1735,1735,1,"http://sws.geonames.org/2758682","B110p"
73173,"Kloetinge","Kloetinge",1735,1735,1,"http://sws.geonames.org/2752638","I070p"
73187,"Wijchen","Wijchen",1735,1735,1,"http://sws.geonames.org/2744514","L106p"
73263,"Barendrecht","Barendrecht",1736,1736,1,"http://sws.geonames.org/2759426","K047p"
73742,"Gening","Gening",1737,1737,1,"http://sws.geonames.org/2755588",""
73783,"Cloosterbuuren","Kloosterburen",1737,1737,1,"http://sws.geonames.org/2752627","C023p"
73855,"Sondel","Sondel",1736,1736,1,"http://sws.geonames.org/2747014","F036a"
73999,"Haarsteeg","Haarsteeg",1739,1739,1,"http://sws.geonames.org/2754986","K145a"
74063,"Willige langerak","Willige Langerak",1736,1736,1,"http://sws.geonames.org/2744379","K022p"
74121,"Papendreght","Papendrecht",1738,1738,1,"http://sws.geonames.org/2748729","K094a"
74136,"Bruchem","Bruchem",1738,1738,1,"http://sws.geonames.org/2758207","K119a"
74138,"Geldermalsem","Geldermalsen",1738,1738,1,"http://sws.geonames.org/2755633","K080p"
74348,"Cuik","Cuijk",1737,1737,1,"http://sws.geonames.org/2757874","L159p"
74390,"Kalteren","Kalteren",1737,1737,1,"http://sws.geonames.org/2753120",""
74450,"Oostsaen","Oostzaan",1738,1738,1,"http://sws.geonames.org/2749320","E087p"
74483,"Tin","Tin",1738,1738,1,"http://sws.geonames.org/2746290",""
74567,"Tubburgh","Tubbergen",1707,1707,1,"http://sws.geonames.org/2746133","G174p"
74596,"Oosterleeck","Oosterleek",1707,1707,1,"http://sws.geonames.org/2749435","E061p"
74602,"Sutphin","Zutphen",1708,1708,1,"http://sws.geonames.org/2743608","F179p"
74615,"Den deijl","Den Deijl",1707,1707,1,"http://sws.geonames.org/2757241",""
74626,"Aerom","Arum",1708,1708,1,"http://sws.geonames.org/2759652","B077p"
74647,"Moergestel","Moergestel",1708,1708,1,"http://sws.geonames.org/2750766","K186p"
74672,"Batenberg","Batenburg",1707,1707,1,"http://sws.geonames.org/2759385","L098p"
74674,"Benthuijssen","Benthuizen",1707,1707,1,"http://sws.geonames.org/2759178","E202p"
74675,"Lamuije","Leimuiden",1707,1707,1,"http://sws.geonames.org/2751750","E141p"
74685,"Haserzouw","Hazerswoude-Dorp",1706,1706,1,"http://sws.geonames.org/2754724","E174p"
74734,"Apenbroek","Abbenbroek",1707,1707,1,"http://sws.geonames.org/2760075","I017p"
74737,"Heert","Heerde",1709,1709,1,"http://sws.geonames.org/2754681","F113p"
74758,"Schoonloo","Schoonloo",1709,1709,1,"http://sws.geonames.org/2747504","G032p"
74823,"Haler","Haler",1709,1709,1,"http://sws.geonames.org/2754947","L320c"
74996,"Schellach","Schellach",1710,1710,1,"http://sws.geonames.org/2747642",""
75077,"Meijel","Meijel",1709,1709,1,"http://sws.geonames.org/2750995","L265p"
75078,"Scherpenissen","Scherpenisse",1710,1710,1,"http://sws.geonames.org/2747610","I074p"
75246,"Park","Park",1711,1711,1,"http://sws.geonames.org/2748717",""
75256,"Mackom","Makkum",1710,1710,1,"http://sws.geonames.org/2751254","B106p"
75300,"Eeck","Eck en Wiel",1710,1710,1,"http://sws.geonames.org/2756432","L004p"
75445,"Wijk te duerstede","Wijk bij Duurstede",1713,1713,1,"http://sws.geonames.org/2744483","L001p"
75448,"Nieuwerk","Nijkerk",1712,1712,1,"http://sws.geonames.org/2750065","F142p"
75518,"Weel in cleefsland","Wehl",1712,1712,1,"http://sws.geonames.org/2744896","L036p"
75525,"Middelen","Midlum",1712,1712,1,"http://sws.geonames.org/2750837","B045z"
75533,"Stompwijck","Stompwijk",1713,1713,1,"http://sws.geonames.org/2746660","E169p"
75643,"Moeren","Moeren",1704,1704,1,"http://sws.geonames.org/2750767",""
75685,"Flieland","Vlieland",1714,1714,1,"http://sws.geonames.org/2745419",""
75727,"Leeuwaade","Leeuwarden",1714,1714,1,"http://sws.geonames.org/2751792","B056p"
75742,"Barlo","Barlo",1712,1712,1,"http://sws.geonames.org/2759410","M008p"
75799,"Heuclum","Heukelum",1715,1715,1,"http://sws.geonames.org/2754150","K075p"
75805,"Korthoeff","Kortenhoef",1703,1703,1,"http://sws.geonames.org/2752409","E159p"
75855,"Hasselaar","Harselaar",1715,1715,1,"http://sws.geonames.org/2754807","F170a"
75895,"Waddixveen","Waddinxveen",1717,1717,1,"http://sws.geonames.org/2745096","E207p"
76023,"Kamperveen","Kamperveen",1718,1718,1,"http://sws.geonames.org/2753092","F092p"
76026,"Waddinghsveen","Waddinxveen",1718,1718,1,"http://sws.geonames.org/2745096","E207p"
76096,"Bunne","Bunne",1717,1717,1,"http://sws.geonames.org/2758108","C148b"
76107,"Lixmont","Lexmond",1717,1717,1,"http://sws.geonames.org/2751665","K034p"
76385,"Stokhem","Stokhem",1719,1719,1,"http://sws.geonames.org/2746679",""
76401,"Coudekerck","Koudekerk aan den Rijn",1718,1718,1,"http://sws.geonames.org/2752377","E173p"
76502,"Ooltjensplaat","Ooltgensplaat",1718,1718,1,"http://sws.geonames.org/2749560","K122p"
76603,"Boeckel","Boekel",1701,1701,1,"http://sws.geonames.org/2758758",""
76617,"Berckeloo","Borculo",1701,1701,1,"http://sws.geonames.org/2758626","G252p"
76705,"Middelroij","Middelrode",1720,1720,1,"http://sws.geonames.org/2750870","L177c"
76985,"Harck","Herxen",1721,1721,1,"http://sws.geonames.org/2754316",""
77023,"Harem","Haren",1721,1721,1,"http://sws.geonames.org/2754841","C113p"
77046,"Bresken","Breskens",1721,1721,1,"http://sws.geonames.org/2758341","I108p"
77253,"Culemburg","Culemborg",1721,1721,1,"http://sws.geonames.org/2757872","K039p"
77326,"Millege","Millingen",1722,1722,1,"http://sws.geonames.org/2750798",""
77383,"Dousburg","Doesburg",1723,1723,1,"http://sws.geonames.org/2756772","F204p"
77462,"Wensterwijk","Winterswijk",1723,1723,1,"http://sws.geonames.org/2744332","M013p"
77485,"Polsbroeck","Polsbroek",1723,1723,1,"http://sws.geonames.org/2748513","K021p"
77573,"Loggum","Lochem",1721,1721,1,"http://sws.geonames.org/2751537","G246p"
77586,"De loo","De Loo",1721,1721,1,"http://sws.geonames.org/2757326",""
77611,"Steevensweert","Stevensweert",1721,1721,1,"http://sws.geonames.org/2746714","L378p"
77637,"Castel in brabant","Castelr̩",1722,1722,1,"http://sws.geonames.org/2757996","K193a"
77702,"Vrouwenpolder","Vrouwenpolder",1723,1723,1,"http://sws.geonames.org/2745162","I062p"
77750,"Meijerd","Mijdrecht",1723,1723,1,"http://sws.geonames.org/2750815","E149p"
77752,"Dorderecht","Dordrecht",1723,1723,1,"http://sws.geonames.org/2756669","K094p"
77753,"IJselmonden","IJsselmonde",1723,1723,1,"http://sws.geonames.org/2753359","K047a"
77824,"Waegeninge","Wageningen",1724,1724,1,"http://sws.geonames.org/2745088","L010p"
77991,"Couderveen","Kolderveen",1723,1723,1,"http://sws.geonames.org/2752539","F070a"
78143,"Losduijne","Loosduinen",1724,1724,1,"http://sws.geonames.org/2751442","D004p"
78145,"Maeren","Maren",1724,1724,1,"http://sws.geonames.org/2751204","L091a"
78304,"Lutgebroek","Lutjebroek",1725,1725,1,"http://sws.geonames.org/2751379","E038a"
78544,"Garwart","Garnwerd",1727,1727,1,"http://sws.geonames.org/2755726","C065p"
78706,"Sas v gent","Sas van Gent",1726,1726,1,"http://sws.geonames.org/2747749","I162p"
78755,"Ketel","Kethel",1726,1726,1,"http://sws.geonames.org/2752887","K002p"
78841,"Heijnsbroek","Hensbroek",1729,1729,1,"http://sws.geonames.org/2754375","E049p"
78997,"Cortenaer","Korteraar",1726,1726,1,"http://sws.geonames.org/2752405","E143q"
79029,"Sliedrecht","Sliedrecht",1727,1727,1,"http://sws.geonames.org/2747169","K096p"
79110,"Rossem in gelderland","Rossum",1728,1728,1,"http://sws.geonames.org/2747908","L090p"
79276,"Fortmond","Fortmond",1729,1729,1,"http://sws.geonames.org/2755860",""
79340,"Hellemont","Helmond",1729,1729,1,"http://sws.geonames.org/2754447","L237p"
79397,"Demen","Demen",1727,1727,1,"http://sws.geonames.org/2757292","L097q"
79434,"Akersloterwoude","Akersloot",1731,1731,1,"http://sws.geonames.org/2759931","E064p"
79435,"Bergambacht","Bergambacht",1731,1731,1,"http://sws.geonames.org/2759158","K018p"
79457,"Oudendijck","Oudendijk",1732,1732,1,"http://sws.geonames.org/2749047","E053p"
79598,"Poudroije","Poederoijen",1729,1729,1,"http://sws.geonames.org/2748535","K108p"
80001,"Maesbagh","Maasbracht",1731,1731,1,"http://sws.geonames.org/2751303","L377p"
80091,"Heille","Heille",1734,1734,1,"http://sws.geonames.org/2754517","I125a"
80254,"Wiedum","Weidum",1734,1734,1,"http://sws.geonames.org/2744891","B085p"
80356,"Leuwerden","Leeuwarden",1731,1731,1,"http://sws.geonames.org/2751792","B056p"
80498,"Soelemond","Zoelmond",1732,1732,1,"http://sws.geonames.org/2743858","K040a"
80535,"Onland","Onland",1732,1732,1,"http://sws.geonames.org/2749591",""
80541,"Hernen","Hernen",1732,1732,1,"http://sws.geonames.org/2754342","L064b"
80580,"Brakele","Brakel",1732,1732,1,"http://sws.geonames.org/2758426","K104p"
80617,"Scherpeseel","Scherpenzeel",1733,1733,1,"http://sws.geonames.org/2747607","F186p"
80844,"Volendam","Volendam",1733,1733,1,"http://sws.geonames.org/2745340","E091b"
81064,"Jet","Jet",1745,1745,1,"http://sws.geonames.org/2753250",""
81162,"Baalder","Baalder",1745,1745,1,"http://sws.geonames.org/2759575","G113q"
81222,"Ogte","Ochten",1764,1764,1,"http://sws.geonames.org/2749741","L051p"
81312,"Koulen","Koulen",1764,1764,1,"http://sws.geonames.org/2752364",""
81366,"Bovenstad","Bovenstad",1764,1764,1,"http://sws.geonames.org/2758477",""
81457,"Beuning","Beuningen",1761,1761,1,"http://sws.geonames.org/2759015","G181a"
81629,"Jauer","Joure",1765,1765,1,"http://sws.geonames.org/2753197","F007p"
81713,"Zieriksee","Zierikzee",1765,1765,1,"http://sws.geonames.org/2743913","I049p"
81854,"Santfort","Santfort",1763,1763,1,"http://sws.geonames.org/2747761",""
81927,"Drogeham","Drogeham",1761,1761,1,"http://sws.geonames.org/2756567","B064a"
82405,"Faase","Vaassen",1764,1764,1,"http://sws.geonames.org/2745892","F129p"
82452,"Kuijlenborg","Culemborg",1764,1764,1,"http://sws.geonames.org/2757872","K039p"
82471,"Agtekerke","Aagtekerke",1764,1764,1,"http://sws.geonames.org/2760147","I063p"
82484,"Raasdorp","Ransdorp",1764,1764,1,"http://sws.geonames.org/2748327","E107p"
82485,"Reek","Reek",1764,1764,1,"http://sws.geonames.org/2748286","L153p"
82794,"Hamegen","Hamingen",1758,1758,1,"http://sws.geonames.org/2754904",""
82797,"Bolsweerd","Bolsward",1758,1758,1,"http://sws.geonames.org/2758682","B110p"
82927,"Honselersdijk","Honselersdijk",1760,1760,1,"http://sws.geonames.org/2753806","D006g"
82946,"Herwe","Herwen",1760,1760,1,"http://sws.geonames.org/2754320","L079p"
83090,"Dusen","Dussen",1754,1754,1,"http://sws.geonames.org/2756483","K128p"
83174,"Oostbroek","Oostbroek",1767,1767,1,"http://sws.geonames.org/2749542",""
83234,"Gemonde","Gemonde",1767,1767,1,"http://sws.geonames.org/2755603","L177b"
83331,"Ossendrecht","Ossendrecht",1769,1769,1,"http://sws.geonames.org/2749223","I118p"
83409,"Uithuijzen","Uithuizen",1769,1769,1,"http://sws.geonames.org/2745970","C031p"
83411,"Beusegom","Beusichem",1769,1769,1,"http://sws.geonames.org/2759006","K040p"
83447,"St. annaland","Sint Annaland",1765,1765,1,"http://sws.geonames.org/2747298","I055p"
83531,"Lutten","Lutten",1767,1767,1,"http://sws.geonames.org/2751359","G093p"
83777,"Aschat","Asschat",1768,1768,1,"http://sws.geonames.org/2759640",""
83810,"Gorinchim","Gorinchem",1768,1768,1,"http://sws.geonames.org/2755434","K099p"
83861,"Lijmuiden","Leimuiden",1768,1768,1,"http://sws.geonames.org/2751750","E141p"
83887,"Mackem","Makkum",1761,1761,1,"http://sws.geonames.org/2751254","B106p"
84770,"Drumt","Drumpt",1766,1766,1,"http://sws.geonames.org/2756544","L043p"
84878,"Harwijnen","Herwijnen",1765,1765,1,"http://sws.geonames.org/2754318","K104a"
84944,"Steendere","Steenderen",1765,1765,1,"http://sws.geonames.org/2746794","F205p"
84986,"Emst","Emst",1765,1765,1,"http://sws.geonames.org/2756114","F129b"
85145,"Wourkom","Workum",1770,1770,1,"http://sws.geonames.org/2744179","F001p"
85172,"Nieuwe tonge","Nieuwe-Tonge",1770,1770,1,"http://sws.geonames.org/2750233","I043p"
85248,"Cuilenborg","Culemborg",1770,1770,1,"http://sws.geonames.org/2757872","K039p"
85253,"Zalt-bommel","Zaltbommel",1770,1770,1,"http://sws.geonames.org/2744102","K117p"
85358,"Hillegontsberg","Hillegersberg",1771,1771,1,"http://sws.geonames.org/2754074","K007p"
85400,"Mijnheersen","Middelharnis",1769,1769,1,"http://sws.geonames.org/2750884","I025p"
85600,"Buinen","Buinen",1770,1770,1,"http://sws.geonames.org/2758156","G012z"
85661,"Elkerzee","Elkerzee",1770,1770,1,"http://sws.geonames.org/2756203","I035p"
85678,"Nieuw hellevoet","Nieuw-Helvoet",1770,1770,1,"http://sws.geonames.org/2750194","I010p"
85949,"Malquerne","Molkwerum",1772,1772,1,"http://sws.geonames.org/2750647","F027p"
85950,"Randrop","Ransdorp",1772,1772,1,"http://sws.geonames.org/2748327","E107p"
86261,"Espele","Espel",1772,1772,1,"http://sws.geonames.org/2756019","F304f"
